153	7738
153	40049
154	26972
154	31416
154	40063
154	40078
155	5745
155	38886
155	38922
155	39002
155	39931
156	33
156	53
156	112
156	961
156	981
156	2157
156	2195
156	2210
156	2338
156	3298
156	4149
156	4713
156	4935
156	4935
156	4981
156	5637
156	5742
156	5764
156	5994
156	6952
156	6959
156	6959
156	7101
156	7406
156	9293
156	18867
156	23931
156	27518
156	29005
156	30531
156	30533
156	30558
156	30560
156	30569
156	30570
156	30572
156	30574
156	34086
156	34176
156	38663
156	38912
156	39002
156	39002
156	39069
156	39931
156	39935
156	39936
156	39947
156	39949
156	39951
156	39951
156	39961
156	40010
156	40014
156	40029
156	40029
156	40045
156	40050
156	40061
157	38876
157	38886
157	38990
157	40107
157	40107
158	38940
159	5816
160	34688
160	39862
161	33678
161	38940
161	38967
161	39931
161	40044
161	40044
162	33698
162	40110
163	38940
163	40111
164	33678
164	33678
164	38940
166	53
166	65
166	131
166	152
166	291
166	1042
166	1152
166	1531
166	1719
166	3653
166	3654
166	3817
166	4142
166	4684
166	4708
166	4743
166	4830
166	5001
166	5619
166	5619
166	5755
166	5764
166	5805
166	5807
166	5814
166	5994
166	6272
166	6959
166	6959
166	6985
166	7699
166	7709
166	7738
166	7851
166	9831
166	27508
166	29005
166	30531
166	30550
166	30550
166	30566
166	30568
166	30569
166	30571
166	30571
166	30572
166	30574
166	31521
166	31607
166	31626
166	34559
166	38922
166	39002
166	39454
166	39471
166	39931
166	39932
166	39938
166	39939
166	39942
166	39946
166	39946
166	39948
166	39954
166	39955
166	40046
166	40057
166	40061
166	40061
166	40061
166	40094
166	40095
167	5776
167	30566
167	38940
167	39002
167	39002
169	5764
169	38912
169	40101
170	31626
170	40060
171	38940
171	38940
171	39935
172	39002
172	40109
172	40112
173	26922
173	34967
174	38940
174	38940
174	40105
175	961
175	40105
176	50
176	132
176	194
176	271
176	301
176	903
176	961
176	1237
176	1477
176	3430
176	3430
176	4145
176	4150
176	4162
176	4830
176	4964
176	5637
176	5650
176	5739
176	5740
176	5772
176	5783
176	5807
176	5824
176	5826
176	6040
176	6298
176	6390
176	6557
176	6565
176	6928
176	6928
176	6954
176	6959
176	7118
176	7691
176	7701
176	7702
176	7737
176	9857
176	29010
176	30542
176	30558
176	30559
176	30561
176	30562
176	30562
176	30571
176	30572
176	30572
176	30573
176	30573
176	30573
176	30574
176	30574
176	30574
176	33030
176	34001
176	37007
176	38357
176	39466
176	39742
176	39928
176	39932
176	39939
176	39940
176	39950
176	39953
176	40061
176	40066
176	40084
176	40116
177	38940
178	38940
178	40050
178	40106
179	5822
179	38956
180	38876
181	29216
181	40045
181	40045
181	40045
182	5822
183	38956
183	39002
184	5815
184	6557
184	39002
185	4206
185	5745
185	6557
185	40048
185	40117
186	14
186	53
186	53
186	57
186	110
186	185
186	268
186	297
186	335
186	468
186	1236
186	1237
186	3153
186	3331
186	3685
186	4263
186	4270
186	4617
186	5157
186	5416
186	5756
186	5759
186	5770
186	5776
186	5796
186	5914
186	5994
186	6129
186	7427
186	9293
186	19041
186	19092
186	29006
186	30533
186	30560
186	30565
186	30568
186	30572
186	30572
186	30574
186	33042
